index,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,target
167,1.510558167,0.309859783,0.580435279,0.474958684,0.397454675,0.468013472,0.400477913,0.37841952,0.636878459,0.666892182,0.21356723,1.17542068,0.526807925,0.724932925,0.803657285,1.515251353,0.395000425,0.452422971,0.52220801,0.802533262,0.459428866,0.310905606,0.663633545,1.535646851,1.357420821,0.614628293,2.629624794,0.487991441,0.25630409,0.591352366,2.260708062,0.475845839,0.490090806,0.929471377,1.527459202,0.354880242,0.51665951,1.206872517,2.81000026,0.395008196,0.756340548,0.924080801,0.418380701,1.698030299,0.232083285,0.108621846,0.344742423,2.326074236,0.81699346,1.250672196,1.795502935,0.467881452,0.49536593,1.354730018,0.723074136,0.870315479,0.497916983,0.411169373,1.55179761,0.597511279,0.632595258,0.45943921,0.694665785,0.601516396,0.380278586,0.501874129,0.758719658,1.486085956,0.247946891,1.501434937,0.440817884,0.567314817,0.282331047,1.828032361,0.449461682,1.530690081,2.585879539,0.399070165,0.316409014,0.823098168,1.369926005,0.481645754,0.565669739,1.49758311,0.185538219,0.68210817,0.652731796,0.600868067,0.734768182,0.67635698,0.684376851,0.436178588,1.441592655,0.740301873,0.481718699,0.480398892,0.233019145,0.426105376,0.330100526,0.640564434,46
45,0.589245194,0.439950902,0.658425633,0.658780856,0.153242752,0.528675616,0.658612764,0.47640016,0.847374613,0.882171352,0.451948321,0.84863871,0.900149987,0.382823738,0.529987507,1.287818343,0.376414718,0.218547315,0.59590095,0.185856445,0.50191826,0.838944601,0.587718803,2,1.237299997,0.440143248,2.92328457,0.844832887,0.619177205,0.616581602,3,0.402965307,0.602253336,0.862269037,0.672485671,0.586564973,0.523563061,0.429544904,1.476952743,0.666395465,0.072958874,0.507964504,0.715441504,1.531927176,0.661054901,0.712895111,0.328669308,2.400210862,0.479756312,1.598542315,0.138349288,0.443465069,0.391174652,1.749772676,0.736859954,0.671893775,0.204280372,0.568876978,1.586068971,0.547889192,0.249059056,0.340177025,0.65996211,0.705063513,0.495684654,0.493829915,0.907384643,0,0.515536256,1.26466568,0.455769904,0.417275781,0.464560818,1.308308214,0.05933169,0.789279587,1.465723633,0.163030905,0.347368688,0.722635217,1.813823618,0.385203637,0.556595669,1.432579347,0.590747314,0.055582221,0.624467438,0.768579529,0.60407145,0.696348639,0.60314626,0,1.12342402,0.444774833,0.237515639,0.81700838,0.69707267,0.180768187,0.698573161,0.190396462,36
29,0.766617571,0.429455215,0.686746511,0.33653935,0.864263258,0.858726521,0.242685156,0.510755682,0.257988612,0.3019272,0.074472436,0.411067665,0.554885262,0.715313585,0.284499266,0.393611649,0.486861724,0.326672822,0.641968166,0.586609901,0.38731673,0.558599533,0.624784807,0.25927234,1.267658958,0.519886467,0.400350508,0.620864246,0.498068605,0.785201192,0.3063189,0.601182962,0.526971279,0.482556661,0.204221957,0.426559379,0.642142061,0.753871868,1.598951243,0.142706392,0.637933519,0.524468131,0.662109705,0.287149545,0.240825144,0.737652312,0.516814058,1.280517298,0.68862759,0.686636053,0.364978619,0.325797824,0.27820541,1.283602604,0.528097831,0.751558483,0.336451892,0.582991312,0.562180846,0.623643214,0.504034928,0.743208055,0.490153656,0.43217829,0.81090779,0.253893011,0.295384593,0.49771009,0.851029139,0.263432568,0.68300884,0.280235588,0.370992717,0.662488847,0.287734257,0.34394825,1.725732082,0.442191093,0.734933868,0.470775799,0.410901348,0.271445166,0.217280707,1.594536978,0.330610639,0.281663036,0.340968501,0.871719926,0.262924562,0.662862171,0.653654915,0.59767505,0.7123913,0.494657696,0.405942768,0.592319337,0.607951816,0.461859849,0.478003914,0.423881229,8
10,0.930453921,0.053172232,0.212621481,0.394806641,0.326545544,0.474487444,0.505196124,0.744134659,0.507919868,0.747856852,0.571288927,1,0.244631467,1,0.769893619,0.300674666,0.687542139,0.457038173,0.632491228,0.424965477,0,0.421137127,0.210952414,0.609952234,0.755344211,0.735642432,0.679162561,0.736737782,0.32626253,0.957829346,0.426937833,0.574747232,0.573922998,0.658711322,0.291767844,0.54355824,0.334239643,0.402030388,0.151306836,0.003366041,0.310046719,0.310956673,0.802798971,0.783301815,0.34767713,0.635383841,0.529954672,1.821801594,0.688437898,0.194541763,0.209673176,0.525876707,0.457559878,0.084497078,0.036983956,0.612121556,0.717865104,0.411117488,1,0.359605612,0.535711131,0.736092679,0.565596792,0.357857019,0.653429091,0.48790389,0.751128697,0.309863675,0.413721871,0.960767688,0.38265923,0.571246197,0.754322134,0.93309846,0.046883604,0.508938764,0.674987853,0.44784453,0.784932713,0.510874777,0.337232999,0.659609503,0.411681247,1.748190421,0.118175624,0.798270583,0.646442603,0.914253426,0.551091937,0,0.676812654,0.56695132,0.284188115,0.235265629,0.571302034,0.803503625,1,0.15142835,0.731149513,1,5
207,1.685828031,0.440031908,0.40276,0.363299168,0.624701072,0.348021876,0.833376022,0.377141025,0.730898087,0.21713696,0.639632024,1.45664039,0.455978625,0.42424875,0.700033703,1.209156078,0.359928408,0.885402873,0.840902564,0.794958927,0.409773034,0.730572595,0.449039176,1.718602199,1.478934584,0.77850921,2.145506764,0.765677656,0.382779096,0.414796502,2.771526179,0.515977916,0.62354121,0.647072992,1.704348427,0.573154101,0.527256402,1.287137486,2.591833232,0.480460128,0.585617032,0.596162234,0.43013633,1.256230533,0.231182322,0.517634367,0.300881396,2.662271707,0.471506316,1.470348018,1.294078533,0.629914118,0.521625392,1.661749349,0.682550944,0.436171306,0.031157775,0.476846394,1.468655,0.341137732,0.764917954,0.741275281,0.529872857,0.677797184,0.284986276,0.536535591,0.419785583,1.446087805,0.360289572,1.797738376,0.522409854,0.686557457,0.67284843,1.48247435,0.449141674,1.454609985,2.391950168,1,0.768332396,0.582126287,1.776419982,0.253805404,0.099587487,1.067108334,0.620943557,0.490296352,0.810908551,0.37523528,0.601725122,0.592909341,0.718707599,0.445912954,1.310280023,0.539608494,0.536362551,0.526681911,0.207108461,0.431432571,0.443510074,0.502377394,45
2,1.66683636,0.552820199,0.579915526,0.630796931,0.344615731,0.487879207,0.619787943,0.560940192,0.60200097,0.713863579,0.360283323,1.184859683,0.459529356,0.266460203,0.70003392,1.535357405,0.812111139,0.369206966,0.707199272,0.594215534,0.645388584,0.545705593,0.400953553,1.606400093,1.472494794,0.315485154,2.66714448,0.58027708,0.415049807,0.830141892,2.648449337,0.585685878,0.648738176,0.541764404,1.29803021,0.391456765,0.237168632,1.397405034,2.476330392,0.107876698,0.679455855,0.331196694,0.60380914,1.381335903,0.635913562,0.576464729,0.52686129,2.613843583,0.612079432,1.767475736,1.557388936,0.504723072,0.792315919,1.550611779,0.084111298,0.630527575,0.305451747,0.714541698,1.755408174,0.511902699,0.669782236,0.63035061,0.554757314,0.730015734,0.826725495,0.688734267,0.461100468,1.220722802,0.417824409,1.560791893,0.645637494,0.389989589,1,1.678786514,0.463181267,1.784628236,2.407770938,0.265343503,0.599958995,0.427229179,1.51952369,0.412854914,0.320019113,1.492754817,0.83915363,0.78653392,0.559645871,0.343829825,0.732759713,0.345102282,0.55152068,0.464386991,1.415898865,0.652861769,0.409696137,0.668017057,0.632700148,0.414748784,0.585028516,0.356884828,60
141,1.588522609,0.723336165,0.286279521,0.746374143,0.46395158,0.29294736,0.58739569,0.25516152,0.61258176,0.289897501,0.441288008,1.526095899,0.427885035,0.596688577,0.357939678,1.217611273,0.597830417,0.468909943,0.279546154,0.682265547,0.691417462,0.555293847,0.673937718,1.36233709,1.400681282,0.393932674,2.475045667,0.398567877,0.4351056,0.75701156,2.212284741,0.475444692,0.421255289,0.166947367,1.605482243,0.438916535,0.402805711,1.310112988,2.180431294,0.519426188,0.433793703,0.409381452,0.409632926,1.415179744,0.737813552,0.447839017,0.4518747,2.596913912,0.373900425,1.488118223,1.258265981,0.207665195,0.341897032,1.641979363,0.661862604,0.568144879,0.388219785,0.540398907,1.532028899,0.532307309,0.786691463,0.50036801,0.515071841,0.620952632,0.414026521,0.414932375,0.385669585,1.009698591,0.498408878,1.488387892,0.384746408,0.60364309,0.575299117,1.531473201,0.55974839,1.100241269,2.656471385,0.37900141,0.598796026,0.817306199,1.555638387,0.733980338,0.377187694,1.438219946,0.591353019,0.78541433,0.471824373,0.637607565,0.750010094,0.721936529,0.786304011,0.280909956,1.697611424,0.53516406,0.538832095,0.400094585,0.339698475,0.464502023,0.757400193,0.745416117,45
10,0,0.773575999,0.697654362,0.574607719,0.522261787,0.135409026,0.957110843,0.531898528,0.360509707,0.17666286,0.377363437,0,0.318444173,0.80297342,1,0.250001734,0.040148711,0.891344732,0.683518068,0.468938261,0.070270106,0.879142726,1,0.460952416,0.070575365,0.847288612,0.123077205,0.353372973,0.474877771,0.524920584,1,0.223962539,0.450367208,0.228717605,0.755544254,0.554649959,0.496998607,0.289239201,1.820819083,1,0.63272584,0.478308927,0.104247513,0.304216036,0.347367017,1,0.484187902,1.036544025,0.570425747,1,0.860322346,0.533138937,0.799043162,1.96329204,0.39577235,0.19831909,0.908389737,0.970841449,0.215895555,0.452764633,0.793654782,1,0,0.407665218,0.150286411,0.461308032,0.441488118,0.683290409,0,0.86887816,1,0.070485631,0.946219004,0.671812884,0.020443429,0.211410825,1.361323429,0.660536162,1,0.874510207,0.582275955,0.062481603,0.619518772,1.146343992,0,0.064650362,0.416054208,0.658870716,0.320939815,0,0.9306351,0.561436434,0.226959092,1,0,0.901043316,0.521406374,0.336508831,0.427829247,0.745543442,27
46,0.543083911,0.47558191,0.782068608,0.518034661,0.473320933,0.525642743,0.827795822,0.640307399,0.124201266,0.745771075,0.195912989,0.443319146,0.805402338,0.813027404,0.630752241,1.891892564,0.085877376,0.542545388,0.467297507,0.735805692,0.528261672,0.251904027,0.711086622,1.412318026,1.206504918,0.522273737,2.885792516,0.623948528,0.635533634,0.858559304,2.887369499,0.78961583,0.370894392,0.989623279,0.560517843,0.187463118,0.403742112,0.455909317,1.259220631,0.157351485,0.417533616,0.278989265,0.495256524,1.800080217,0.959158933,0.612713853,0.132039948,2.739381983,0.357195792,1.184046024,0.482229045,0.22923245,0.48338805,1.486711132,0.401888276,0.850880021,0.491473637,0.72092179,1.591934777,0.642981408,0.562138139,0.30036176,0.28530408,0.389289864,0.431092414,0.604295748,0.427597617,0.697332946,0.234428087,1.654349204,0.663658739,0.405479053,0.381499068,1.322154138,0.163624198,0.378527153,1.680608185,0.386092144,0.329493831,0.320610694,1,0.5296135,0.542685409,1.531150863,0.330190513,0.731561515,0.594064731,0.422565165,0.124065884,0.533072354,0.739869503,0.068419645,1.513744139,0.696197642,0.722192407,0.623351999,0.462921796,0.136574692,0.777930016,0.614163574,39
118,1.665618612,0.6311012,0.704100394,0.544169533,0.39377499,0.876307326,0.214921483,0.65260739,0.637933374,0.357757121,0.494543034,1.532726716,0.619908676,0.478859364,0.498105942,1.568214358,0.455924605,0.613930684,0.255830596,0.545959725,0.236818344,0.450500552,0.274079822,1.691415961,1.469072,0.640528388,2.436598628,0.593493994,0.556070763,0.935716698,2.440660335,0.435585608,0.575421594,0.409905463,1.732950818,0.400612615,0.625653938,1.423446622,2.740238808,0.087545679,0.128593262,0.097554569,0.389574165,1.606211377,0.555390052,0.51524247,0.606829682,2.515496035,0.284326256,1.396977334,1.323579315,0.271067606,0.502026444,1.452532753,0.746718501,0.396933761,0.435770095,0.295981062,1.446618857,0.414786254,0.700895423,0.284067267,0.541491995,0.210982634,0.682570324,0.346525794,0.671529885,1.389936291,0.656745567,1.477820582,0.330746003,0.679348415,0.40831109,1.308863679,0.503379608,1.662802355,2.591292893,0.588823708,0.663865583,0.611678348,1.681588133,0.844785406,0.523219284,1.428616205,0.490898872,0.720119653,0.751232414,0.421826482,0.630058303,0.235254664,0.645322132,0.445113032,1.397507193,0.580595177,0.351445315,0.729769878,0.467303143,0.217409904,0.55869008,0.55834635,46
2,0.129515224,0.253024961,0.598759358,0.413610701,0.81884229,0.483884707,0.191227419,0.603224289,0.071796605,0.33294,0.303588389,0.609226389,0.408995223,0.550786263,0.433164664,1.407946197,1,0.438785939,0,0.486745648,0.264242639,0.867017245,0.706324075,1.100821673,2,0.001621513,2.5465713,0.269866776,0.580748339,0,2.3776196,1,0.05014231,0.38637126,0.653073572,0.34715646,0.2220257,1.343558056,2,0.214681424,0.624402073,0.900043783,0.063174338,1.520406895,0.408126304,0.657864235,0.771554998,2.264121904,0,1.511503459,1.714999317,0,0,1.427839601,0.59495977,0.999224102,0.301051196,0.202280875,1.614324884,0.593861679,0.625845198,0.759866483,0.296471209,0.379314672,0.490398361,0.312927848,0.761698915,0.608292181,0.605165251,1.230774699,0.414924278,0.588355299,0.388403199,1.527428499,0.408003044,0.802722455,2.958203652,0.294763799,0.121953668,0.27649876,1.329909175,0.682669221,0.211007059,1.455074434,0.102677634,0.423335949,0.713875066,0.609501371,0.555632222,1,1,0.623974675,1.842050813,0.198273341,0.613953506,0.865835177,0.740957038,0.763024698,0.442686509,0.488888633,60
28,1.438279976,0.670368814,0.503717477,0.404608037,0.467976967,0.525460845,0.492934781,0.535258293,0.734558455,0.876094875,1,1.639801166,0.512581473,0.200243247,0.766413642,1.249950321,0.668436353,0.885820546,0.464004376,0.428275911,0.340091086,0.525882309,0.329699385,1.394156453,1.428223046,0.618365578,2.472476123,0.352488483,0.571339678,0.389883279,2.16755627,0.476878857,0.643361397,0.300359697,1.953240911,0.588046617,0.401464922,1.42824011,2.56267047,0.678203285,0.66357738,0.336775848,0.535629383,1.206434693,0.231867032,0.418133012,0.678008763,2.410790614,0.411341306,1.50225191,1.068917931,0.173734296,0.709119625,1.67392286,0.374798271,0.341993763,0.496875646,0.331942544,1.326957151,0.431143078,0.839984777,0.570452251,0.733978527,0.676501053,0.460830863,0.664537174,0.141277949,1.416866349,0.40613179,1.365669693,0.699538791,0.397161809,0.572430653,1.464451486,0.691560867,1.457861285,2.320147445,0.32871169,0.721761251,0.399371454,1.491359839,0.811190943,0.401547659,1.391115675,0.39749753,0.680858744,0.477717219,0.510204324,0.231624888,0.635821775,0.571840184,0.599331078,1.552921547,0.548663467,0.637782709,0.547953455,0.464853844,0.270994175,0.728639724,0.751067972,45
29,0.299115961,0.036856535,0.334663127,0.116707,1,0.251089783,0.698743959,0.68981351,0.677277412,0.85112452,0.406761602,0.352497152,0.491586376,0,0.351752186,1.787096469,0.547495431,0.412729853,0.466170874,0.732034931,0.688449616,0.667567566,0.606354073,1.526490936,1.654802567,0.543681462,2.232198342,0.351216726,0.479226145,0.493248658,2.278289623,0.314679309,0.697521609,0.701448375,0.24903786,0.431972858,0.190372673,0.522326676,1.880588969,0.840000473,0.781498297,0.824704638,0.527938652,1.815815828,0.611884774,0.385074238,0.34791296,1.407041963,0.185364938,1.990468781,0.294092771,0.546606954,0.409964528,1.661104202,0.281216381,0.33613455,0.441838987,0.274924861,0.427778577,0.366323404,0.618797963,0.292863979,0.588381309,0.589770256,1,0.716457751,0.729181076,0.119401303,0.193932889,0.607430929,0.471173723,0.419780761,0.234651083,0.41103728,0.334358201,0.670003097,1.682730722,0.598697848,0.047530806,0.552392261,0.445577649,0.647838074,0.311549026,1.575788035,0.631910904,0.784295984,0.315788413,0.520423499,1,0.139794885,0,0.439027489,0.438107225,0.205406451,0.322353697,0.53983406,0.573508001,0.469526404,0.212800723,0.545642887,49
3,0.322838156,0.3052555,0.791111475,1,0,1,0.31003544,0.608280028,0.659794024,1,0,1.397517582,0.65639804,0.5362048,0.593548421,1.292598591,0.802402336,0.386071044,0.135265713,0.800764675,0.333093992,0.615337087,0.476961372,1,1.688974601,0.911418013,2.648894084,0.385202305,1,0,2.560348347,0.902092806,1,0.781339174,2,0.679515216,0,1,2.984994051,0.655974141,0,0,0.570429233,1.708449433,0,1,0.653254404,2.349298749,0.519222759,1.622180938,1.380930682,1,0.238924426,1,0.837143724,0.063779767,0.204013906,0,1.533495438,0.484343505,0.519594883,0.923328586,0.688864206,0.388806412,0.505782555,0.123787308,1,1.541035044,0,1.418780007,0.476354392,0.242213594,0.796249408,1.143248886,0.636517594,0.091812591,2.386409122,0.121191248,0.806982812,0.172970912,1.366191008,0.068072344,0,1,0.961950589,0,0.268091573,0.361056075,0.850400211,0,0.653339198,1,1.690778292,0.711500459,0,1,0.517511072,0.456415174,0,0.101236724,71
17,0.346077585,0.464983799,0.723289784,0.367295848,0.375213237,0.325750942,0.588264252,0.534758524,0.253720158,0.697235341,0.676964475,0.072301857,0.077271134,0.825752077,0.559278228,1.533265322,0.380704642,0.359610444,0.201830551,0.449460508,0.546326649,0.528486503,0.310823965,1.026373308,1.742868,0.783639929,2.13542714,0.51565971,0.51049838,0.493608178,2.092566049,0.025060723,0.417210915,0.496941631,0.337796606,0.383947419,0.679534356,0.560637606,1.036745684,0.135474869,0.265598009,0.380128956,0.516156059,1.071784912,0.984885043,0.827689785,0.136399051,2.546311028,0.516891903,1.612671204,1.471527543,0.395677462,0.253187045,1.729772249,0.631588491,0.52291957,0.521074418,0.622180788,1.463003369,0.301305092,0.303127262,0.650307868,0.868489043,0.633021359,0.362690343,0.313720253,1,0.693660199,0.937643674,1.252502946,0.346303935,0.299666398,0,1.476384563,0.790627512,0.658707207,1.259038732,0.742565986,0.523678092,0.737376143,1.726106944,0.699352415,0.406411977,1.89141063,0.707569586,0.93973704,1,0.072680684,0.388703789,1,0.464543741,0.288126112,1.796532504,0.082101101,1,0.506531422,0.569795148,0.623695238,0.612390318,0.325445144,48
287,1.468470692,0.054746913,0.387297522,0.440099881,0.569538176,0.244690884,0.303964039,0.402565086,0.440976407,0.610619969,0.485316431,1.48261732,0.763306431,0.610679484,0.637645631,1.682544872,0.612268934,0.68401933,0.441096134,0.520386326,0.440095161,0.574768826,0.224877971,1.348803092,1.253961549,0.366068657,2.363400605,0.391993957,0.795469799,0.489277342,2.214777926,0.563321486,0.682370128,0.447041734,1.839488903,0.266896491,0.516070738,1.191833557,2.626642474,0.228797852,0.421982426,0.38516034,0.547304481,1.299330694,0.367162604,0.387213347,0.588131599,2.543434661,0.501234981,1.411447668,1,0.491016129,0.730172066,1.463264773,0.314499923,0.236273762,0.472028486,0.381270619,1.313065714,0.240283993,0.449216584,0.52164611,0.506164016,0.180764369,0.565789248,0.219134732,0.39895581,1.358990894,0.817655917,1.737309117,0.580727182,0.527629949,0.369813464,1.261939586,0.565056134,1.106219555,2.711964484,0.489236072,0.781342672,0.539243599,1.526864689,0.452538904,0.529737517,1.309860826,0.298434232,0.24732169,0.630441939,0.485796166,0.609611969,0.513659694,0.084286419,0.677885034,1.508847807,0.446113986,0.448626163,0.386538243,0.626142617,0.422834238,0.473000147,0.568448251,60
2,0.474093516,0.529773102,0.819926911,0.37258679,0.84603891,0.33320611,0.535973964,0.183388328,0.417527591,0.260135463,0.460335057,0.307742594,0.30233957,0.714782441,0.760898975,2,0.311066107,0.390284755,0.458013816,0.405763248,0.527240117,0.636559843,0,1.222848388,1.60160655,0.621333933,2.80599073,0.652042918,0.148833849,0.664538532,2.447650474,0.476701473,0.524584165,0.408367333,0.479181944,0.653587591,1,0.371420458,1.338562339,0.654106819,0.603139042,0.650651503,0.544303051,1.486222367,0.712854148,0.453451114,0.637091596,1.595441919,0.41916053,1.445433536,0.271251907,0.391298022,0.423830838,1.624899141,0,0.706507459,0.188860036,0.590142235,0.361916632,0.330267812,0.534525307,0.357013927,0.267893141,0.584928656,0.486716392,0.535446502,0.490025044,0.628053867,0.448148758,0.490242782,0.796191889,0.267925061,0.714015802,0.290894391,0.446604958,0.457576926,1.763582992,0.718233696,0.370423964,0.390133576,0.645190121,0.366593332,0.192976491,1.716539132,0.625902705,0.546694773,0.597291121,0.426286949,0.400046969,0.389402725,0.582201366,0.559870216,0.673844995,0.61641005,0.603851719,0.51439294,0.653160295,0.543822148,0.824305371,0.674378316,52
